date_id,date,year,month,quarter,day_of_week,is_weekend
20270822,2027-08-22,2027,8,3,Sunday,1
20270823,2027-08-23,2027,8,3,Monday,0
20270824,2027-08-24,2027,8,3,Tuesday,0
20270825,2027-08-25,2027,8,3,Wednesday,0
20270826,2027-08-26,2027,8,3,Thursday,0
20270827,2027-08-27,2027,8,3,Friday,0
20270828,2027-08-28,2027,8,3,Saturday,1
20270829,2027-08-29,2027,8,3,Sunday,1
20270830,2027-08-30,2027,8,3,Monday,0
20270831,2027-08-31,2027,8,3,Tuesday,0
20270901,2027-09-01,2027,9,3,Wednesday,0
20270902,2027-09-02,2027,9,3,Thursday,0
20270903,2027-09-03,2027,9,3,Friday,0
20270904,2027-09-04,2027,9,3,Saturday,1
20270905,2027-09-05,2027,9,3,Sunday,1
20270906,2027-09-06,2027,9,3,Monday,0
20270907,2027-09-07,2027,9,3,Tuesday,0
20270908,2027-09-08,2027,9,3,Wednesday,0
20270909,2027-09-09,2027,9,3,Thursday,0
20270910,2027-09-10,2027,9,3,Friday,0
20270911,2027-09-11,2027,9,3,Saturday,1
20270912,2027-09-12,2027,9,3,Sunday,1
20270913,2027-09-13,2027,9,3,Monday,0
20270914,2027-09-14,2027,9,3,Tuesday,0
20270915,2027-09-15,2027,9,3,Wednesday,0
20270916,2027-09-16,2027,9,3,Thursday,0
20270917,2027-09-17,2027,9,3,Friday,0
20270918,2027-09-18,2027,9,3,Saturday,1
20270919,2027-09-19,2027,9,3,Sunday,1
20270920,2027-09-20,2027,9,3,Monday,0
20270921,2027-09-21,2027,9,3,Tuesday,0
20270922,2027-09-22,2027,9,3,Wednesday,0
20270923,2027-09-23,2027,9,3,Thursday,0
20270924,2027-09-24,2027,9,3,Friday,0
20270925,2027-09-25,2027,9,3,Saturday,1
20270926,2027-09-26,2027,9,3,Sunday,1
20270927,2027-09-27,2027,9,3,Monday,0
20270928,2027-09-28,2027,9,3,Tuesday,0
20270929,2027-09-29,2027,9,3,Wednesday,0
20270930,2027-09-30,2027,9,3,Thursday,0
20271001,2027-10-01,2027,10,4,Friday,0
20271002,2027-10-02,2027,10,4,Saturday,1
20271003,2027-10-03,2027,10,4,Sunday,1
20271004,2027-10-04,2027,10,4,Monday,0
20271005,2027-10-05,2027,10,4,Tuesday,0
20271006,2027-10-06,2027,10,4,Wednesday,0
20271007,2027-10-07,2027,10,4,Thursday,0
20271008,2027-10-08,2027,10,4,Friday,0
20271009,2027-10-09,2027,10,4,Saturday,1
20271010,2027-10-10,2027,10,4,Sunday,1
20271011,2027-10-11,2027,10,4,Monday,0
20271012,2027-10-12,2027,10,4,Tuesday,0
20271013,2027-10-13,2027,10,4,Wednesday,0
20271014,2027-10-14,2027,10,4,Thursday,0
20271015,2027-10-15,2027,10,4,Friday,0
20271016,2027-10-16,2027,10,4,Saturday,1
20271017,2027-10-17,2027,10,4,Sunday,1
20271018,2027-10-18,2027,10,4,Monday,0
20271019,2027-10-19,2027,10,4,Tuesday,0
20271020,2027-10-20,2027,10,4,Wednesday,0
20271021,2027-10-21,2027,10,4,Thursday,0
20271022,2027-10-22,2027,10,4,Friday,0
20271023,2027-10-23,2027,10,4,Saturday,1
20271024,2027-10-24,2027,10,4,Sunday,1
20271025,2027-10-25,2027,10,4,Monday,0
20271026,2027-10-26,2027,10,4,Tuesday,0
20271027,2027-10-27,2027,10,4,Wednesday,0
20271028,2027-10-28,2027,10,4,Thursday,0
20271029,2027-10-29,2027,10,4,Friday,0
20271030,2027-10-30,2027,10,4,Saturday,1
20271031,2027-10-31,2027,10,4,Sunday,1
20271101,2027-11-01,2027,11,4,Monday,0
20271102,2027-11-02,2027,11,4,Tuesday,0
20271103,2027-11-03,2027,11,4,Wednesday,0
20271104,2027-11-04,2027,11,4,Thursday,0
20271105,2027-11-05,2027,11,4,Friday,0
20271106,2027-11-06,2027,11,4,Saturday,1
20271107,2027-11-07,2027,11,4,Sunday,1
20271108,2027-11-08,2027,11,4,Monday,0
20271109,2027-11-09,2027,11,4,Tuesday,0
20271110,2027-11-10,2027,11,4,Wednesday,0
20271111,2027-11-11,2027,11,4,Thursday,0
20271112,2027-11-12,2027,11,4,Friday,0
20271113,2027-11-13,2027,11,4,Saturday,1
20271114,2027-11-14,2027,11,4,Sunday,1
20271115,2027-11-15,2027,11,4,Monday,0
20271116,2027-11-16,2027,11,4,Tuesday,0
20271117,2027-11-17,2027,11,4,Wednesday,0
20271118,2027-11-18,2027,11,4,Thursday,0
20271119,2027-11-19,2027,11,4,Friday,0
20271120,2027-11-20,2027,11,4,Saturday,1
20271121,2027-11-21,2027,11,4,Sunday,1
20271122,2027-11-22,2027,11,4,Monday,0
20271123,2027-11-23,2027,11,4,Tuesday,0
20271124,2027-11-24,2027,11,4,Wednesday,0
20271125,2027-11-25,2027,11,4,Thursday,0
20271126,2027-11-26,2027,11,4,Friday,0
20271127,2027-11-27,2027,11,4,Saturday,1
20271128,2027-11-28,2027,11,4,Sunday,1
20271129,2027-11-29,2027,11,4,Monday,0
20271130,2027-11-30,2027,11,4,Tuesday,0
20271201,2027-12-01,2027,12,4,Wednesday,0
20271202,2027-12-02,2027,12,4,Thursday,0
20271203,2027-12-03,2027,12,4,Friday,0
20271204,2027-12-04,2027,12,4,Saturday,1
20271205,2027-12-05,2027,12,4,Sunday,1
20271206,2027-12-06,2027,12,4,Monday,0
20271207,2027-12-07,2027,12,4,Tuesday,0
20271208,2027-12-08,2027,12,4,Wednesday,0
20271209,2027-12-09,2027,12,4,Thursday,0
20271210,2027-12-10,2027,12,4,Friday,0
20271211,2027-12-11,2027,12,4,Saturday,1
20271212,2027-12-12,2027,12,4,Sunday,1
20271213,2027-12-13,2027,12,4,Monday,0
20271214,2027-12-14,2027,12,4,Tuesday,0
20271215,2027-12-15,2027,12,4,Wednesday,0
20271216,2027-12-16,2027,12,4,Thursday,0
20271217,2027-12-17,2027,12,4,Friday,0
20271218,2027-12-18,2027,12,4,Saturday,1
20271219,2027-12-19,2027,12,4,Sunday,1
20271220,2027-12-20,2027,12,4,Monday,0
20271221,2027-12-21,2027,12,4,Tuesday,0
20271222,2027-12-22,2027,12,4,Wednesday,0
20271223,2027-12-23,2027,12,4,Thursday,0
20271224,2027-12-24,2027,12,4,Friday,0
20271225,2027-12-25,2027,12,4,Saturday,1
20271226,2027-12-26,2027,12,4,Sunday,1
20271227,2027-12-27,2027,12,4,Monday,0
20271228,2027-12-28,2027,12,4,Tuesday,0
20271229,2027-12-29,2027,12,4,Wednesday,0
20271230,2027-12-30,2027,12,4,Thursday,0
20271231,2027-12-31,2027,12,4,Friday,0
20280101,2028-01-01,2028,1,1,Saturday,1
20280102,2028-01-02,2028,1,1,Sunday,1
20280103,2028-01-03,2028,1,1,Monday,0
20280104,2028-01-04,2028,1,1,Tuesday,0
20280105,2028-01-05,2028,1,1,Wednesday,0
20280106,2028-01-06,2028,1,1,Thursday,0
20280107,2028-01-07,2028,1,1,Friday,0
20280108,2028-01-08,2028,1,1,Saturday,1
20280109,2028-01-09,2028,1,1,Sunday,1
20280110,2028-01-10,2028,1,1,Monday,0
20280111,2028-01-11,2028,1,1,Tuesday,0
20280112,2028-01-12,2028,1,1,Wednesday,0
20280113,2028-01-13,2028,1,1,Thursday,0
20280114,2028-01-14,2028,1,1,Friday,0
20280115,2028-01-15,2028,1,1,Saturday,1
20280116,2028-01-16,2028,1,1,Sunday,1
20280117,2028-01-17,2028,1,1,Monday,0
20280118,2028-01-18,2028,1,1,Tuesday,0
20280119,2028-01-19,2028,1,1,Wednesday,0
20280120,2028-01-20,2028,1,1,Thursday,0
20280121,2028-01-21,2028,1,1,Friday,0
20280122,2028-01-22,2028,1,1,Saturday,1
20280123,2028-01-23,2028,1,1,Sunday,1
20280124,2028-01-24,2028,1,1,Monday,0
20280125,2028-01-25,2028,1,1,Tuesday,0
20280126,2028-01-26,2028,1,1,Wednesday,0
20280127,2028-01-27,2028,1,1,Thursday,0
20280128,2028-01-28,2028,1,1,Friday,0
20280129,2028-01-29,2028,1,1,Saturday,1
20280130,2028-01-30,2028,1,1,Sunday,1
20280131,2028-01-31,2028,1,1,Monday,0
20280201,2028-02-01,2028,2,1,Tuesday,0
20280202,2028-02-02,2028,2,1,Wednesday,0
20280203,2028-02-03,2028,2,1,Thursday,0
20280204,2028-02-04,2028,2,1,Friday,0
20280205,2028-02-05,2028,2,1,Saturday,1
20280206,2028-02-06,2028,2,1,Sunday,1
20280207,2028-02-07,2028,2,1,Monday,0
20280208,2028-02-08,2028,2,1,Tuesday,0
20280209,2028-02-09,2028,2,1,Wednesday,0
20280210,2028-02-10,2028,2,1,Thursday,0
20280211,2028-02-11,2028,2,1,Friday,0
20280212,2028-02-12,2028,2,1,Saturday,1
20280213,2028-02-13,2028,2,1,Sunday,1
20280214,2028-02-14,2028,2,1,Monday,0
20280215,2028-02-15,2028,2,1,Tuesday,0
20280216,2028-02-16,2028,2,1,Wednesday,0
20280217,2028-02-17,2028,2,1,Thursday,0
20280218,2028-02-18,2028,2,1,Friday,0
20280219,2028-02-19,2028,2,1,Saturday,1
20280220,2028-02-20,2028,2,1,Sunday,1
20280221,2028-02-21,2028,2,1,Monday,0
20280222,2028-02-22,2028,2,1,Tuesday,0
20280223,2028-02-23,2028,2,1,Wednesday,0
20280224,2028-02-24,2028,2,1,Thursday,0
20280225,2028-02-25,2028,2,1,Friday,0
20280226,2028-02-26,2028,2,1,Saturday,1
20280227,2028-02-27,2028,2,1,Sunday,1
20280228,2028-02-28,2028,2,1,Monday,0
20280229,2028-02-29,2028,2,1,Tuesday,0
20280301,2028-03-01,2028,3,1,Wednesday,0
20280302,2028-03-02,2028,3,1,Thursday,0
20280303,2028-03-03,2028,3,1,Friday,0
20280304,2028-03-04,2028,3,1,Saturday,1
20280305,2028-03-05,2028,3,1,Sunday,1
20280306,2028-03-06,2028,3,1,Monday,0
20280307,2028-03-07,2028,3,1,Tuesday,0
20280308,2028-03-08,2028,3,1,Wednesday,0
20280309,2028-03-09,2028,3,1,Thursday,0
20280310,2028-03-10,2028,3,1,Friday,0
20280311,2028-03-11,2028,3,1,Saturday,1
20280312,2028-03-12,2028,3,1,Sunday,1
20280313,2028-03-13,2028,3,1,Monday,0
20280314,2028-03-14,2028,3,1,Tuesday,0
20280315,2028-03-15,2028,3,1,Wednesday,0
20280316,2028-03-16,2028,3,1,Thursday,0
20280317,2028-03-17,2028,3,1,Friday,0
20280318,2028-03-18,2028,3,1,Saturday,1
20280319,2028-03-19,2028,3,1,Sunday,1
20280320,2028-03-20,2028,3,1,Monday,0
20280321,2028-03-21,2028,3,1,Tuesday,0
20280322,2028-03-22,2028,3,1,Wednesday,0
20280323,2028-03-23,2028,3,1,Thursday,0
20280324,2028-03-24,2028,3,1,Friday,0
20280325,2028-03-25,2028,3,1,Saturday,1
20280326,2028-03-26,2028,3,1,Sunday,1
20280327,2028-03-27,2028,3,1,Monday,0
20280328,2028-03-28,2028,3,1,Tuesday,0
20280329,2028-03-29,2028,3,1,Wednesday,0
20280330,2028-03-30,2028,3,1,Thursday,0
20280331,2028-03-31,2028,3,1,Friday,0
20280401,2028-04-01,2028,4,2,Saturday,1
20280402,2028-04-02,2028,4,2,Sunday,1
20280403,2028-04-03,2028,4,2,Monday,0
20280404,2028-04-04,2028,4,2,Tuesday,0
20280405,2028-04-05,2028,4,2,Wednesday,0
20280406,2028-04-06,2028,4,2,Thursday,0
20280407,2028-04-07,2028,4,2,Friday,0
20280408,2028-04-08,2028,4,2,Saturday,1
20280409,2028-04-09,2028,4,2,Sunday,1
20280410,2028-04-10,2028,4,2,Monday,0
20280411,2028-04-11,2028,4,2,Tuesday,0
20280412,2028-04-12,2028,4,2,Wednesday,0
20280413,2028-04-13,2028,4,2,Thursday,0
20280414,2028-04-14,2028,4,2,Friday,0
20280415,2028-04-15,2028,4,2,Saturday,1
20280416,2028-04-16,2028,4,2,Sunday,1
20280417,2028-04-17,2028,4,2,Monday,0
20280418,2028-04-18,2028,4,2,Tuesday,0
20280419,2028-04-19,2028,4,2,Wednesday,0
20280420,2028-04-20,2028,4,2,Thursday,0
20280421,2028-04-21,2028,4,2,Friday,0
20280422,2028-04-22,2028,4,2,Saturday,1
20280423,2028-04-23,2028,4,2,Sunday,1
20280424,2028-04-24,2028,4,2,Monday,0
20280425,2028-04-25,2028,4,2,Tuesday,0
20280426,2028-04-26,2028,4,2,Wednesday,0
20280427,2028-04-27,2028,4,2,Thursday,0
20280428,2028-04-28,2028,4,2,Friday,0
20280429,2028-04-29,2028,4,2,Saturday,1
20280430,2028-04-30,2028,4,2,Sunday,1
20280501,2028-05-01,2028,5,2,Monday,0
20280502,2028-05-02,2028,5,2,Tuesday,0
20280503,2028-05-03,2028,5,2,Wednesday,0
20280504,2028-05-04,2028,5,2,Thursday,0
20280505,2028-05-05,2028,5,2,Friday,0
20280506,2028-05-06,2028,5,2,Saturday,1
20280507,2028-05-07,2028,5,2,Sunday,1
20280508,2028-05-08,2028,5,2,Monday,0
20280509,2028-05-09,2028,5,2,Tuesday,0
20280510,2028-05-10,2028,5,2,Wednesday,0
20280511,2028-05-11,2028,5,2,Thursday,0
20280512,2028-05-12,2028,5,2,Friday,0
20280513,2028-05-13,2028,5,2,Saturday,1
20280514,2028-05-14,2028,5,2,Sunday,1
20280515,2028-05-15,2028,5,2,Monday,0
20280516,2028-05-16,2028,5,2,Tuesday,0
20280517,2028-05-17,2028,5,2,Wednesday,0
20280518,2028-05-18,2028,5,2,Thursday,0
20280519,2028-05-19,2028,5,2,Friday,0
20280520,2028-05-20,2028,5,2,Saturday,1
20280521,2028-05-21,2028,5,2,Sunday,1
20280522,2028-05-22,2028,5,2,Monday,0
20280523,2028-05-23,2028,5,2,Tuesday,0
20280524,2028-05-24,2028,5,2,Wednesday,0
20280525,2028-05-25,2028,5,2,Thursday,0
20280526,2028-05-26,2028,5,2,Friday,0
20280527,2028-05-27,2028,5,2,Saturday,1
20280528,2028-05-28,2028,5,2,Sunday,1
20280529,2028-05-29,2028,5,2,Monday,0
20280530,2028-05-30,2028,5,2,Tuesday,0
20280531,2028-05-31,2028,5,2,Wednesday,0
20280601,2028-06-01,2028,6,2,Thursday,0
20280602,2028-06-02,2028,6,2,Friday,0
20280603,2028-06-03,2028,6,2,Saturday,1
20280604,2028-06-04,2028,6,2,Sunday,1
20280605,2028-06-05,2028,6,2,Monday,0
20280606,2028-06-06,2028,6,2,Tuesday,0
20280607,2028-06-07,2028,6,2,Wednesday,0
20280608,2028-06-08,2028,6,2,Thursday,0
20280609,2028-06-09,2028,6,2,Friday,0
20280610,2028-06-10,2028,6,2,Saturday,1
20280611,2028-06-11,2028,6,2,Sunday,1
20280612,2028-06-12,2028,6,2,Monday,0
20280613,2028-06-13,2028,6,2,Tuesday,0
20280614,2028-06-14,2028,6,2,Wednesday,0
20280615,2028-06-15,2028,6,2,Thursday,0
20280616,2028-06-16,2028,6,2,Friday,0
20280617,2028-06-17,2028,6,2,Saturday,1
20280618,2028-06-18,2028,6,2,Sunday,1
20280619,2028-06-19,2028,6,2,Monday,0
20280620,2028-06-20,2028,6,2,Tuesday,0
20280621,2028-06-21,2028,6,2,Wednesday,0
20280622,2028-06-22,2028,6,2,Thursday,0
20280623,2028-06-23,2028,6,2,Friday,0
20280624,2028-06-24,2028,6,2,Saturday,1
20280625,2028-06-25,2028,6,2,Sunday,1
20280626,2028-06-26,2028,6,2,Monday,0
20280627,2028-06-27,2028,6,2,Tuesday,0
20280628,2028-06-28,2028,6,2,Wednesday,0
20280629,2028-06-29,2028,6,2,Thursday,0
20280630,2028-06-30,2028,6,2,Friday,0
20280701,2028-07-01,2028,7,3,Saturday,1
20280702,2028-07-02,2028,7,3,Sunday,1
20280703,2028-07-03,2028,7,3,Monday,0
20280704,2028-07-04,2028,7,3,Tuesday,0
20280705,2028-07-05,2028,7,3,Wednesday,0
20280706,2028-07-06,2028,7,3,Thursday,0
20280707,2028-07-07,2028,7,3,Friday,0
20280708,2028-07-08,2028,7,3,Saturday,1
20280709,2028-07-09,2028,7,3,Sunday,1
20280710,2028-07-10,2028,7,3,Monday,0
20280711,2028-07-11,2028,7,3,Tuesday,0
20280712,2028-07-12,2028,7,3,Wednesday,0
20280713,2028-07-13,2028,7,3,Thursday,0
20280714,2028-07-14,2028,7,3,Friday,0
20280715,2028-07-15,2028,7,3,Saturday,1
20280716,2028-07-16,2028,7,3,Sunday,1
20280717,2028-07-17,2028,7,3,Monday,0
20280718,2028-07-18,2028,7,3,Tuesday,0
20280719,2028-07-19,2028,7,3,Wednesday,0
20280720,2028-07-20,2028,7,3,Thursday,0
20280721,2028-07-21,2028,7,3,Friday,0
20280722,2028-07-22,2028,7,3,Saturday,1
20280723,2028-07-23,2028,7,3,Sunday,1
20280724,2028-07-24,2028,7,3,Monday,0
20280725,2028-07-25,2028,7,3,Tuesday,0
20280726,2028-07-26,2028,7,3,Wednesday,0
20280727,2028-07-27,2028,7,3,Thursday,0
20280728,2028-07-28,2028,7,3,Friday,0
20280729,2028-07-29,2028,7,3,Saturday,1
20280730,2028-07-30,2028,7,3,Sunday,1
20280731,2028-07-31,2028,7,3,Monday,0
20280801,2028-08-01,2028,8,3,Tuesday,0
20280802,2028-08-02,2028,8,3,Wednesday,0
20280803,2028-08-03,2028,8,3,Thursday,0
20280804,2028-08-04,2028,8,3,Friday,0
20280805,2028-08-05,2028,8,3,Saturday,1
20280806,2028-08-06,2028,8,3,Sunday,1
20280807,2028-08-07,2028,8,3,Monday,0
20280808,2028-08-08,2028,8,3,Tuesday,0
20280809,2028-08-09,2028,8,3,Wednesday,0
20280810,2028-08-10,2028,8,3,Thursday,0
20280811,2028-08-11,2028,8,3,Friday,0
20280812,2028-08-12,2028,8,3,Saturday,1
20280813,2028-08-13,2028,8,3,Sunday,1
20280814,2028-08-14,2028,8,3,Monday,0
20280815,2028-08-15,2028,8,3,Tuesday,0
20280816,2028-08-16,2028,8,3,Wednesday,0
20280817,2028-08-17,2028,8,3,Thursday,0
20280818,2028-08-18,2028,8,3,Friday,0
20280819,2028-08-19,2028,8,3,Saturday,1
20280820,2028-08-20,2028,8,3,Sunday,1
20280821,2028-08-21,2028,8,3,Monday,0
20280822,2028-08-22,2028,8,3,Tuesday,0
20280823,2028-08-23,2028,8,3,Wednesday,0
20280824,2028-08-24,2028,8,3,Thursday,0
20280825,2028-08-25,2028,8,3,Friday,0
20280826,2028-08-26,2028,8,3,Saturday,1
20280827,2028-08-27,2028,8,3,Sunday,1
20280828,2028-08-28,2028,8,3,Monday,0
20280829,2028-08-29,2028,8,3,Tuesday,0
20280830,2028-08-30,2028,8,3,Wednesday,0
20280831,2028-08-31,2028,8,3,Thursday,0
20280901,2028-09-01,2028,9,3,Friday,0
20280902,2028-09-02,2028,9,3,Saturday,1
20280903,2028-09-03,2028,9,3,Sunday,1
20280904,2028-09-04,2028,9,3,Monday,0
20280905,2028-09-05,2028,9,3,Tuesday,0
20280906,2028-09-06,2028,9,3,Wednesday,0
20280907,2028-09-07,2028,9,3,Thursday,0
20280908,2028-09-08,2028,9,3,Friday,0
20280909,2028-09-09,2028,9,3,Saturday,1
20280910,2028-09-10,2028,9,3,Sunday,1
20280911,2028-09-11,2028,9,3,Monday,0
20280912,2028-09-12,2028,9,3,Tuesday,0
20280913,2028-09-13,2028,9,3,Wednesday,0
20280914,2028-09-14,2028,9,3,Thursday,0
20280915,2028-09-15,2028,9,3,Friday,0
20280916,2028-09-16,2028,9,3,Saturday,1
20280917,2028-09-17,2028,9,3,Sunday,1
20280918,2028-09-18,2028,9,3,Monday,0
20280919,2028-09-19,2028,9,3,Tuesday,0
20280920,2028-09-20,2028,9,3,Wednesday,0
20280921,2028-09-21,2028,9,3,Thursday,0
20280922,2028-09-22,2028,9,3,Friday,0
20280923,2028-09-23,2028,9,3,Saturday,1
20280924,2028-09-24,2028,9,3,Sunday,1
20280925,2028-09-25,2028,9,3,Monday,0
20280926,2028-09-26,2028,9,3,Tuesday,0
20280927,2028-09-27,2028,9,3,Wednesday,0
20280928,2028-09-28,2028,9,3,Thursday,0
20280929,2028-09-29,2028,9,3,Friday,0
20280930,2028-09-30,2028,9,3,Saturday,1
20281001,2028-10-01,2028,10,4,Sunday,1
20281002,2028-10-02,2028,10,4,Monday,0
20281003,2028-10-03,2028,10,4,Tuesday,0
20281004,2028-10-04,2028,10,4,Wednesday,0
20281005,2028-10-05,2028,10,4,Thursday,0
20281006,2028-10-06,2028,10,4,Friday,0
20281007,2028-10-07,2028,10,4,Saturday,1
20281008,2028-10-08,2028,10,4,Sunday,1
20281009,2028-10-09,2028,10,4,Monday,0
20281010,2028-10-10,2028,10,4,Tuesday,0
20281011,2028-10-11,2028,10,4,Wednesday,0
20281012,2028-10-12,2028,10,4,Thursday,0
20281013,2028-10-13,2028,10,4,Friday,0
20281014,2028-10-14,2028,10,4,Saturday,1
20281015,2028-10-15,2028,10,4,Sunday,1
20281016,2028-10-16,2028,10,4,Monday,0
20281017,2028-10-17,2028,10,4,Tuesday,0
20281018,2028-10-18,2028,10,4,Wednesday,0
20281019,2028-10-19,2028,10,4,Thursday,0
20281020,2028-10-20,2028,10,4,Friday,0
20281021,2028-10-21,2028,10,4,Saturday,1
20281022,2028-10-22,2028,10,4,Sunday,1
20281023,2028-10-23,2028,10,4,Monday,0
20281024,2028-10-24,2028,10,4,Tuesday,0
20281025,2028-10-25,2028,10,4,Wednesday,0
20281026,2028-10-26,2028,10,4,Thursday,0
20281027,2028-10-27,2028,10,4,Friday,0
20281028,2028-10-28,2028,10,4,Saturday,1
20281029,2028-10-29,2028,10,4,Sunday,1
20281030,2028-10-30,2028,10,4,Monday,0
20281031,2028-10-31,2028,10,4,Tuesday,0
20281101,2028-11-01,2028,11,4,Wednesday,0
20281102,2028-11-02,2028,11,4,Thursday,0
20281103,2028-11-03,2028,11,4,Friday,0
20281104,2028-11-04,2028,11,4,Saturday,1
20281105,2028-11-05,2028,11,4,Sunday,1
20281106,2028-11-06,2028,11,4,Monday,0
20281107,2028-11-07,2028,11,4,Tuesday,0
20281108,2028-11-08,2028,11,4,Wednesday,0
20281109,2028-11-09,2028,11,4,Thursday,0
20281110,2028-11-10,2028,11,4,Friday,0
20281111,2028-11-11,2028,11,4,Saturday,1
20281112,2028-11-12,2028,11,4,Sunday,1
20281113,2028-11-13,2028,11,4,Monday,0
20281114,2028-11-14,2028,11,4,Tuesday,0
20281115,2028-11-15,2028,11,4,Wednesday,0
20281116,2028-11-16,2028,11,4,Thursday,0
20281117,2028-11-17,2028,11,4,Friday,0
20281118,2028-11-18,2028,11,4,Saturday,1
20281119,2028-11-19,2028,11,4,Sunday,1
20281120,2028-11-20,2028,11,4,Monday,0
20281121,2028-11-21,2028,11,4,Tuesday,0
20281122,2028-11-22,2028,11,4,Wednesday,0
20281123,2028-11-23,2028,11,4,Thursday,0
20281124,2028-11-24,2028,11,4,Friday,0
20281125,2028-11-25,2028,11,4,Saturday,1
20281126,2028-11-26,2028,11,4,Sunday,1
20281127,2028-11-27,2028,11,4,Monday,0
20281128,2028-11-28,2028,11,4,Tuesday,0
20281129,2028-11-29,2028,11,4,Wednesday,0
20281130,2028-11-30,2028,11,4,Thursday,0
20281201,2028-12-01,2028,12,4,Friday,0
20281202,2028-12-02,2028,12,4,Saturday,1
20281203,2028-12-03,2028,12,4,Sunday,1
20281204,2028-12-04,2028,12,4,Monday,0
20281205,2028-12-05,2028,12,4,Tuesday,0
20281206,2028-12-06,2028,12,4,Wednesday,0
20281207,2028-12-07,2028,12,4,Thursday,0
20281208,2028-12-08,2028,12,4,Friday,0
20281209,2028-12-09,2028,12,4,Saturday,1
20281210,2028-12-10,2028,12,4,Sunday,1
20281211,2028-12-11,2028,12,4,Monday,0
20281212,2028-12-12,2028,12,4,Tuesday,0
20281213,2028-12-13,2028,12,4,Wednesday,0
20281214,2028-12-14,2028,12,4,Thursday,0
20281215,2028-12-15,2028,12,4,Friday,0
20281216,2028-12-16,2028,12,4,Saturday,1
20281217,2028-12-17,2028,12,4,Sunday,1
20281218,2028-12-18,2028,12,4,Monday,0
20281219,2028-12-19,2028,12,4,Tuesday,0
20281220,2028-12-20,2028,12,4,Wednesday,0
20281221,2028-12-21,2028,12,4,Thursday,0
20281222,2028-12-22,2028,12,4,Friday,0
20281223,2028-12-23,2028,12,4,Saturday,1
20281224,2028-12-24,2028,12,4,Sunday,1
20281225,2028-12-25,2028,12,4,Monday,0
20281226,2028-12-26,2028,12,4,Tuesday,0
20281227,2028-12-27,2028,12,4,Wednesday,0
20281228,2028-12-28,2028,12,4,Thursday,0
20281229,2028-12-29,2028,12,4,Friday,0
20281230,2028-12-30,2028,12,4,Saturday,1
20281231,2028-12-31,2028,12,4,Sunday,1
20290101,2029-01-01,2029,1,1,Monday,0
20290102,2029-01-02,2029,1,1,Tuesday,0
20290103,2029-01-03,2029,1,1,Wednesday,0
20290104,2029-01-04,2029,1,1,Thursday,0
20290105,2029-01-05,2029,1,1,Friday,0
20290106,2029-01-06,2029,1,1,Saturday,1
20290107,2029-01-07,2029,1,1,Sunday,1
20290108,2029-01-08,2029,1,1,Monday,0
20290109,2029-01-09,2029,1,1,Tuesday,0
20290110,2029-01-10,2029,1,1,Wednesday,0
20290111,2029-01-11,2029,1,1,Thursday,0
20290112,2029-01-12,2029,1,1,Friday,0
20290113,2029-01-13,2029,1,1,Saturday,1
20290114,2029-01-14,2029,1,1,Sunday,1
20290115,2029-01-15,2029,1,1,Monday,0
20290116,2029-01-16,2029,1,1,Tuesday,0
20290117,2029-01-17,2029,1,1,Wednesday,0
20290118,2029-01-18,2029,1,1,Thursday,0
20290119,2029-01-19,2029,1,1,Friday,0
20290120,2029-01-20,2029,1,1,Saturday,1
20290121,2029-01-21,2029,1,1,Sunday,1
20290122,2029-01-22,2029,1,1,Monday,0
20290123,2029-01-23,2029,1,1,Tuesday,0
20290124,2029-01-24,2029,1,1,Wednesday,0
20290125,2029-01-25,2029,1,1,Thursday,0
20290126,2029-01-26,2029,1,1,Friday,0
20290127,2029-01-27,2029,1,1,Saturday,1
20290128,2029-01-28,2029,1,1,Sunday,1
20290129,2029-01-29,2029,1,1,Monday,0
20290130,2029-01-30,2029,1,1,Tuesday,0
20290131,2029-01-31,2029,1,1,Wednesday,0
20290201,2029-02-01,2029,2,1,Thursday,0
20290202,2029-02-02,2029,2,1,Friday,0
20290203,2029-02-03,2029,2,1,Saturday,1
20290204,2029-02-04,2029,2,1,Sunday,1
20290205,2029-02-05,2029,2,1,Monday,0
20290206,2029-02-06,2029,2,1,Tuesday,0
20290207,2029-02-07,2029,2,1,Wednesday,0
20290208,2029-02-08,2029,2,1,Thursday,0
20290209,2029-02-09,2029,2,1,Friday,0
20290210,2029-02-10,2029,2,1,Saturday,1
20290211,2029-02-11,2029,2,1,Sunday,1
20290212,2029-02-12,2029,2,1,Monday,0
20290213,2029-02-13,2029,2,1,Tuesday,0
20290214,2029-02-14,2029,2,1,Wednesday,0
20290215,2029-02-15,2029,2,1,Thursday,0
20290216,2029-02-16,2029,2,1,Friday,0
20290217,2029-02-17,2029,2,1,Saturday,1
20290218,2029-02-18,2029,2,1,Sunday,1
20290219,2029-02-19,2029,2,1,Monday,0
20290220,2029-02-20,2029,2,1,Tuesday,0
20290221,2029-02-21,2029,2,1,Wednesday,0
20290222,2029-02-22,2029,2,1,Thursday,0
20290223,2029-02-23,2029,2,1,Friday,0
20290224,2029-02-24,2029,2,1,Saturday,1
20290225,2029-02-25,2029,2,1,Sunday,1
20290226,2029-02-26,2029,2,1,Monday,0
20290227,2029-02-27,2029,2,1,Tuesday,0
20290228,2029-02-28,2029,2,1,Wednesday,0
20290301,2029-03-01,2029,3,1,Thursday,0
